-9.978464231004838E-17 9.52466717808389E-16 1.8777711096287772 -2.2444937616420066 -3.5529814740788606 4.40172204084833 2.9109072871001986 -2.3764085052826105 -0.09114169228451341 -0.6207464146138229 
3.110084633743326E-16 7.340581849512053E-17 -0.2774093050642068 -1.8591644425578493 -3.054517456816786 -2.701360744587083 1.12929112805082 -2.847624159146504 -2.1940037353219672 -3.6749918458111037 
3.110084633743326E-16 7.340581849512053E-17 0.6258365858243735 -2.6116192704972523 -1.8584388485469108 -3.375518503412112 2.3557383407407717 -3.685871260065278 -0.3114139133773911 -1.6352224192719793 
-9.978464231004838E-17 9.52466717808389E-16 -3.5420182390873416 -2.70415825558054 -1.8666564828581387 -3.0037374595293826 2.804392403389046 -3.8228159636807733 -1.8817601447324637 -0.8158912237624492 
-9.978464231004838E-17 9.52466717808389E-16 0.9890286061025999 -0.2760182763272945 -1.8336882444331288 -3.0171563939505717 2.527707810278721 -2.608190846278516 -2.011734452612267 2.648819099723645 
3.110084633743326E-16 7.340581849512053E-17 -0.10693672799065768 -2.1167350810248178 -4.3091924887748805 1.8810904296808533 1.6396489365592375 -3.6808009901869827 -2.3788862843186305 -3.4986622499859994 
-9.978464231004838E-17 9.52466717808389E-16 2.041074517630012 -3.8078754179659096 -2.8348889559829415 -4.265020198389038 3.0416863024728213 -2.352565922657088 0.11254659956760027 4.132173640124249 
3.110084633743326E-16 7.340581849512053E-17 -3.945717297594272 -2.6207963937382646 -0.24072623802173965 -3.60556830451255 2.811147847453011 -3.3422413710248073 -1.8875321959472127 -0.47776380387287065 
3.110084633743326E-16 7.340581849512053E-17 -2.7603105593517654 -2.1240230238684767 -3.5012114659046314 -2.861056985167886 2.910940961313849 -2.7127832679216044 -0.9712948598569153 -4.296650752996545 
-9.978464231004838E-17 9.52466717808389E-16 -3.5759040663802235 -2.72664709735292 -1.2062531922750317 -2.7887606735939467 2.804392403389046 -3.9030178840147096 -0.43269039731744274 -0.8085373834369636 
-9.978464231004838E-17 9.52466717808389E-16 -0.3909677050232061 -2.0961171065368718 0.5863182058718654 -2.7750909264181787 3.3939301882982664 -2.5396733065581185 -2.625139576567369 -3.623131416384741 
3.110084633743326E-16 7.340581849512053E-17 0.6258365858243735 -2.2723036982446545 -1.8403306133339083 4.999985174630972 2.528790486111503 -1.8583300623544856 -0.6439871519934928 -2.1391911333071083 
-9.978464231004838E-17 9.52466717808389E-16 -3.652746224639566 -2.190386600481638 -3.3497578310760927 -4.130248263167336 1.2353821661795272 -2.834002049835047 -0.5821729087487246 4.554216664743093 
3.110084633743326E-16 7.340581849512053E-17 0.6258365858243735 -2.285789695694005 -1.8403306133339083 4.200547819110704 2.528790486111503 -1.8583300623544856 -1.197974113284456 -2.1391911333071083 
3.110084633743326E-16 7.340581849512053E-17 -0.2774093050642068 -1.8591644425578493 -3.054517456816786 -2.701360744587083 1.1068931740125065 -2.847624159146504 -0.3610861413876202 -3.667995053620496 
-9.978464231004838E-17 9.52466717808389E-16 1.3095730684890858 -2.7231118164521915 -0.7854338278541437 4.433989418908761 2.9181714486987897 -2.360577736090512 -0.09114169228451341 0.49573349986570503 
